amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
539.8988387609201,transfer,6,83,high_value,veteran,low_risk
374.1887201174971,phishing,2,29,random,new,high_risk
633.5764998553012,transfer,8,95,high_value,veteran,low_risk
520.9247517703325,transfer,6,100,high_value,veteran,low_risk
494.0905222910656,transfer,8,135,high_value,veteran,low_risk
419.0961876073884,purchase,4,41,focused,established,low_risk
180.35416316980547,transfer,6,98,high_value,veteran,low_risk
477.97907464157106,sale,2,37,random,new,low_risk
306.3131573598213,purchase,2,34,random,new,low_risk
446.67271121660843,sale,8,156,high_value,veteran,low_risk
541.5950312209791,sale,2,34,random,new,low_risk
395.6500170042661,sale,2,34,random,new,low_risk
999.4693516716576,transfer,2,27,random,new,low_risk
658.9585835170485,transfer,7,127,high_value,veteran,low_risk
148.1458028696876,sale,1,37,random,new,low_risk
507.70644044150964,transfer,6,134,high_value,veteran,low_risk
540.3946129461409,transfer,4,73,focused,established,low_risk
890.8714746378278,transfer,6,99,high_value,veteran,low_risk
365.1048252586809,transfer,6,83,high_value,veteran,low_risk
291.81936470371977,sale,7,139,high_value,veteran,low_risk
478.4645317760907,transfer,8,140,high_value,veteran,low_risk
524.7007856852522,sale,7,111,high_value,veteran,moderate_risk
96.39586305723486,purchase,1,28,random,new,low_risk
561.3855035422672,transfer,4,46,focused,established,low_risk
924.6948305288688,sale,8,137,high_value,veteran,moderate_risk
607.9811867895359,sale,6,142,high_value,veteran,moderate_risk
1028.9375149995521,transfer,7,141,high_value,veteran,low_risk
0.01,sale,8,90,high_value,veteran,low_risk
644.6437062211543,sale,7,83,high_value,veteran,moderate_risk
429.1786395703767,sale,2,30,random,new,low_risk
735.1132725960392,purchase,5,59,focused,established,low_risk
75.68917334032619,transfer,3,68,focused,established,low_risk
473.8400780151344,purchase,3,64,focused,established,low_risk
906.7678487134217,transfer,1,38,random,new,low_risk
160.67215053325543,sale,7,149,high_value,veteran,low_risk
876.2156559280107,purchase,5,57,focused,established,low_risk
856.3514571485535,transfer,2,22,random,new,low_risk
467.71185645146096,scam,1,23,random,new,high_risk
317.1124765460926,phishing,1,20,random,new,high_risk
877.0394897581041,sale,8,103,high_value,veteran,moderate_risk
304.9527129188764,sale,1,33,random,new,low_risk
450.55461374296993,phishing,2,33,random,new,high_risk
510.24335930073374,purchase,2,37,random,new,low_risk
743.6393802879359,scam,1,23,random,new,high_risk
787.9200959366159,purchase,1,36,random,new,low_risk
951.1480553872342,sale,7,121,high_value,veteran,moderate_risk
681.4914040680956,transfer,7,143,high_value,veteran,low_risk
385.9043000443498,purchase,1,38,random,new,low_risk
374.413256804667,sale,7,156,high_value,veteran,low_risk
710.7695240616843,sale,1,35,random,new,low_risk
750.3172209250376,purchase,4,72,focused,established,low_risk
677.3688886128848,purchase,1,24,random,new,low_risk
455.9784696544746,transfer,2,38,random,new,low_risk
204.28727347995243,sale,7,91,high_value,veteran,moderate_risk
366.0072407333888,sale,6,105,high_value,veteran,moderate_risk
705.9410582902433,sale,6,156,high_value,veteran,moderate_risk
723.1463354950228,purchase,2,33,random,new,low_risk
527.0518326875201,purchase,3,48,focused,established,low_risk
178.0562821524809,transfer,2,35,random,new,low_risk
600.266003163172,sale,8,128,high_value,veteran,low_risk
726.8784200448013,sale,8,98,high_value,veteran,moderate_risk
301.6237262607217,phishing,2,34,random,new,high_risk
579.8657146056001,sale,7,114,high_value,veteran,low_risk
633.1216431689109,purchase,5,70,focused,established,low_risk
492.23945492814596,transfer,2,32,random,new,low_risk
556.5362196277155,transfer,8,87,high_value,veteran,low_risk
452.89295581838394,sale,1,22,random,new,low_risk
839.3761574423669,sale,2,23,random,new,moderate_risk
719.2121082722226,transfer,5,42,focused,established,low_risk
100.6170192612957,purchase,3,76,focused,established,low_risk
503.56756898026134,purchase,2,22,random,new,low_risk
705.6307549090636,purchase,3,57,focused,established,low_risk
523.2211878874056,sale,6,132,high_value,veteran,low_risk
672.3829099319619,sale,7,81,high_value,veteran,moderate_risk
1281.234709457884,sale,8,140,high_value,veteran,moderate_risk
592.7796261758019,transfer,7,125,high_value,veteran,low_risk
459.65107317075973,transfer,2,36,random,new,low_risk
505.5111314270089,purchase,4,45,focused,established,low_risk
133.4793998979634,sale,2,39,random,new,low_risk
1461.3876910369145,sale,1,26,random,new,low_risk
288.70778966811207,purchase,5,60,focused,established,low_risk
356.26675043175453,purchase,2,26,random,new,low_risk
627.8529786761388,purchase,2,22,random,new,low_risk
536.1028221776725,sale,1,34,random,new,low_risk
657.1909784993925,scam,1,35,random,new,high_risk
615.1884187427466,sale,8,129,high_value,veteran,low_risk
425.4822262403926,sale,1,25,random,new,low_risk
412.6179375928783,transfer,7,92,high_value,veteran,low_risk
659.6030130643703,purchase,3,58,focused,established,low_risk
428.8226787825498,transfer,1,33,random,new,low_risk
394.31532604904316,transfer,6,152,high_value,veteran,low_risk
972.7749632704057,sale,2,20,random,new,low_risk
693.7661444017983,purchase,1,20,random,new,low_risk
394.18970303304707,sale,1,36,random,new,low_risk
479.5862526695819,purchase,4,76,focused,established,low_risk
451.7121820904257,purchase,3,66,focused,established,low_risk
62.30796895889705,sale,8,98,high_value,veteran,low_risk
704.6401941560498,transfer,4,44,focused,established,low_risk
247.37978140448968,sale,6,147,high_value,veteran,low_risk
16.43669605546046,transfer,6,105,high_value,veteran,low_risk
476.35351360925995,purchase,5,44,focused,established,low_risk
533.8858345233622,sale,8,82,high_value,veteran,low_risk
937.5146984818688,sale,1,28,random,new,low_risk
399.5806122178771,sale,8,131,high_value,veteran,low_risk
608.3573377414324,transfer,2,21,random,new,low_risk
438.90573446781264,purchase,3,63,focused,established,low_risk
403.9119880477367,transfer,3,43,focused,established,low_risk
202.49412428797228,transfer,2,37,random,new,low_risk
447.10199775491986,purchase,2,24,random,new,low_risk
493.06000111993404,scam,2,24,random,new,high_risk
616.0752441405097,phishing,2,22,random,new,high_risk
203.33184964465784,sale,6,106,high_value,veteran,low_risk
707.483487542688,transfer,2,30,random,new,low_risk
782.0299595784659,transfer,2,27,random,new,low_risk
619.5585202940326,sale,6,90,high_value,veteran,low_risk
536.7382121089145,purchase,2,32,random,new,low_risk
408.0755369174152,purchase,4,57,focused,established,low_risk
262.34195287709576,transfer,5,52,focused,established,low_risk
657.0312511101945,purchase,5,44,focused,established,low_risk
306.3647046553484,sale,6,103,high_value,veteran,low_risk
252.42321268549463,sale,1,21,random,new,low_risk
139.73644593025614,sale,2,35,random,new,low_risk
168.11253335527164,purchase,5,65,focused,established,low_risk
443.49067313723026,sale,7,81,high_value,veteran,moderate_risk
218.13284539734985,sale,8,121,high_value,veteran,low_risk
898.1062800523969,sale,7,89,high_value,veteran,moderate_risk
499.89817887352734,scam,2,25,random,new,high_risk
771.7309881968015,transfer,1,32,random,new,low_risk
561.1365684351862,transfer,6,123,high_value,veteran,low_risk
304.6062005390582,transfer,5,74,focused,established,low_risk
234.91285606880427,purchase,4,55,focused,established,low_risk
296.7817261404881,purchase,1,35,random,new,low_risk
269.39202863046893,transfer,3,58,focused,established,low_risk
455.056828674546,sale,8,94,high_value,veteran,low_risk
187.52778249720632,transfer,6,127,high_value,veteran,low_risk
868.3290129687226,purchase,2,23,random,new,low_risk
51.51536939965007,sale,6,130,high_value,veteran,low_risk
1043.8152980526163,transfer,5,61,focused,established,low_risk
810.1508953857142,sale,1,25,random,new,low_risk
414.4088440880046,transfer,6,127,high_value,veteran,low_risk
839.8741798001123,transfer,2,26,random,new,low_risk
631.8223796001123,sale,8,122,high_value,veteran,low_risk
438.84633204836183,scam,1,35,random,new,high_risk
407.80771202607,transfer,1,38,random,new,low_risk
257.1980649002792,transfer,2,31,random,new,low_risk
279.99404129526835,purchase,3,72,focused,established,low_risk
924.5307574038966,purchase,5,55,focused,established,low_risk
1135.0915084502599,sale,8,103,high_value,veteran,moderate_risk
700.3612676605183,sale,6,104,high_value,veteran,moderate_risk
244.42597158277718,sale,6,129,high_value,veteran,low_risk
38.084317194408925,transfer,7,153,high_value,veteran,low_risk
487.3161389913871,purchase,4,56,focused,established,low_risk
759.4657296016705,purchase,4,79,focused,established,low_risk
761.6321571581408,transfer,6,148,high_value,veteran,low_risk
715.8100915804184,purchase,4,66,focused,established,low_risk
614.8788118412414,transfer,7,156,high_value,veteran,low_risk
357.4623153378352,transfer,2,20,random,new,low_risk
672.0166991687236,sale,6,97,high_value,veteran,low_risk
579.5408134835832,purchase,3,66,focused,established,low_risk
888.5060630137073,purchase,2,33,random,new,low_risk
467.1636428484923,transfer,6,157,high_value,veteran,low_risk
607.9232989644685,purchase,5,79,focused,established,low_risk
595.7942350615841,purchase,3,66,focused,established,low_risk
629.4896728770431,purchase,5,62,focused,established,low_risk
779.6408597364866,sale,8,114,high_value,veteran,moderate_risk
650.4538815432834,purchase,4,66,focused,established,low_risk
539.8609328493643,transfer,3,62,focused,established,low_risk
1137.622613197725,purchase,3,77,focused,established,low_risk
616.5554285557031,transfer,1,20,random,new,low_risk
875.0146300985277,phishing,1,23,random,new,high_risk
185.7264260969049,transfer,8,139,high_value,veteran,low_risk
514.8955462485987,purchase,1,25,random,new,low_risk
637.5499368072363,transfer,8,158,high_value,veteran,low_risk
594.5698605468928,transfer,6,147,high_value,veteran,low_risk
550.6078190468263,purchase,2,20,random,new,low_risk
480.0414865994022,purchase,5,70,focused,established,low_risk
367.01226182633616,sale,8,141,high_value,veteran,low_risk
481.7467087611234,transfer,4,65,focused,established,low_risk
707.4376212948413,transfer,5,47,focused,established,low_risk
24.314442878180046,transfer,1,20,random,new,low_risk
761.9885363984729,sale,8,131,high_value,veteran,moderate_risk
836.4270195783055,sale,2,31,random,new,low_risk
806.7156228817429,purchase,3,64,focused,established,low_risk
1041.0184434024377,sale,7,133,high_value,veteran,moderate_risk
217.10194684198007,transfer,6,133,high_value,veteran,low_risk
528.8445448595718,scam,1,36,random,new,high_risk
71.69244898470322,sale,8,106,high_value,veteran,low_risk
666.8889719151584,purchase,3,65,focused,established,low_risk
821.7224170754259,purchase,1,37,random,new,low_risk
399.6582324161593,transfer,5,73,focused,established,low_risk
188.8422442114404,scam,2,30,random,new,high_risk
30.00684644670457,purchase,3,68,focused,established,low_risk
520.6966596699358,purchase,4,65,focused,established,low_risk
599.5420433048005,sale,7,95,high_value,veteran,low_risk
106.58365231140976,transfer,2,33,random,new,low_risk
384.5548958053563,scam,1,27,random,new,high_risk
521.4372685705201,purchase,3,70,focused,established,low_risk
311.8804676699378,purchase,3,55,focused,established,low_risk
613.3412462405969,sale,6,84,high_value,veteran,low_risk
864.5418343610163,scam,2,33,random,new,high_risk
543.6355526900994,phishing,1,28,random,new,high_risk
229.2487903025539,phishing,1,20,random,new,high_risk
954.2579077881412,sale,7,89,high_value,veteran,moderate_risk
543.3369269372855,transfer,5,76,focused,established,low_risk
304.2076578999357,transfer,3,53,focused,established,low_risk
885.8247899063233,sale,2,27,random,new,low_risk
579.9898867579136,sale,8,151,high_value,veteran,moderate_risk
56.00834828055196,purchase,5,77,focused,established,low_risk
473.53045993032646,transfer,1,28,random,new,low_risk
354.32634308857985,purchase,4,54,focused,established,low_risk
487.59086701323895,transfer,6,132,high_value,veteran,low_risk
489.5382953463483,transfer,5,44,focused,established,low_risk
684.5183542945502,sale,2,21,random,new,low_risk
345.0157316105972,purchase,3,76,focused,established,low_risk
229.6767080856713,transfer,3,62,focused,established,low_risk
699.8828921696916,transfer,7,102,high_value,veteran,low_risk
419.9104733751126,purchase,4,48,focused,established,low_risk
43.57653222412591,sale,1,27,random,new,low_risk
509.01899994105844,transfer,2,34,random,new,low_risk
49.84856532646904,sale,6,117,high_value,veteran,low_risk
535.1381574388387,sale,7,95,high_value,veteran,low_risk
652.8007937662015,sale,8,91,high_value,veteran,low_risk
123.14154025160354,purchase,4,74,focused,established,low_risk
312.5600884669906,sale,2,24,random,new,low_risk
327.0900335565062,transfer,7,146,high_value,veteran,low_risk
365.44711116144265,transfer,2,25,random,new,low_risk
614.0999292864997,purchase,4,79,focused,established,low_risk
725.8221474952475,purchase,3,41,focused,established,low_risk
800.9986751702547,transfer,1,26,random,new,low_risk
399.5962650909184,sale,6,155,high_value,veteran,low_risk
678.8227959962703,transfer,5,55,focused,established,low_risk
767.3992773684452,transfer,3,40,focused,established,low_risk
904.9244789886108,transfer,6,131,high_value,veteran,low_risk
405.1593893838175,sale,8,81,high_value,veteran,low_risk
199.46045694954728,sale,1,31,random,new,low_risk
583.1849448793191,sale,7,91,high_value,veteran,low_risk
452.9665428847162,purchase,4,51,focused,established,low_risk
351.4396528029448,sale,6,131,high_value,veteran,moderate_risk
780.7718496688603,sale,8,101,high_value,veteran,moderate_risk
718.2228659090257,scam,2,22,random,new,high_risk
356.5253647894877,sale,6,106,high_value,veteran,moderate_risk
897.7591987157605,purchase,4,78,focused,established,low_risk
874.3126126400526,sale,2,31,random,new,low_risk
0.01,transfer,4,78,focused,established,low_risk
311.66628455168444,transfer,2,36,random,new,low_risk
1018.7840134086229,purchase,5,63,focused,established,low_risk
570.3112852108023,sale,6,154,high_value,veteran,moderate_risk
541.7569059984397,sale,1,22,random,new,low_risk
439.78384256835534,purchase,2,20,random,new,low_risk
711.9910415635626,purchase,4,54,focused,established,low_risk
641.0052781002404,transfer,1,36,random,new,low_risk
15.296598919022642,sale,1,38,random,new,low_risk
808.199927806216,sale,1,29,random,new,low_risk
279.8809435458233,transfer,1,20,random,new,low_risk
485.68298746474983,transfer,1,37,random,new,low_risk
154.83041623956126,phishing,2,36,random,new,high_risk
840.4194636160937,sale,2,21,random,new,low_risk
104.12399212388766,sale,7,148,high_value,veteran,low_risk
328.56384389284096,purchase,5,75,focused,established,low_risk
316.558692510167,purchase,1,30,random,new,low_risk
778.7249424982983,sale,8,81,high_value,veteran,moderate_risk
376.6046183803551,transfer,3,47,focused,established,low_risk
558.9536589508248,purchase,5,68,focused,established,low_risk
595.7015853400883,sale,6,139,high_value,veteran,moderate_risk
45.586170244992616,sale,7,121,high_value,veteran,low_risk
315.75258375118835,sale,8,121,high_value,veteran,low_risk
748.6822479955629,transfer,8,147,high_value,veteran,low_risk
394.7944829648123,purchase,3,60,focused,established,low_risk
553.3198418357536,phishing,1,28,random,new,high_risk
518.6829908478181,transfer,3,54,focused,established,low_risk
745.8292584104522,sale,6,127,high_value,veteran,moderate_risk
896.8372139440985,sale,7,92,high_value,veteran,moderate_risk
327.67686338797296,sale,8,113,high_value,veteran,low_risk
305.8908112540098,sale,6,82,high_value,veteran,low_risk
485.55493977975914,transfer,2,29,random,new,low_risk
827.3494918741462,sale,8,119,high_value,veteran,moderate_risk
663.4117847801467,purchase,3,76,focused,established,low_risk
461.5959313591685,transfer,4,69,focused,established,low_risk
669.4265219841316,sale,6,157,high_value,veteran,low_risk
123.9075616623469,purchase,4,51,focused,established,low_risk
987.4634572698932,purchase,3,62,focused,established,low_risk
503.58503835259717,sale,1,39,random,new,low_risk
755.3473740384202,sale,6,97,high_value,veteran,moderate_risk
133.45417572379932,phishing,2,28,random,new,high_risk
769.0713997641276,sale,7,95,high_value,veteran,moderate_risk
478.00509716526926,purchase,5,52,focused,established,low_risk
480.46116762115105,purchase,2,29,random,new,low_risk
866.2642638954176,transfer,5,73,focused,established,low_risk
768.1691044151028,transfer,4,62,focused,established,low_risk
595.861600215901,scam,1,31,random,new,high_risk
454.8003407230199,sale,2,25,random,new,low_risk
413.94351770610257,purchase,3,42,focused,established,low_risk
773.7142102601188,purchase,4,49,focused,established,low_risk
955.7294786813184,scam,2,31,random,new,high_risk
215.87139099255154,sale,2,37,random,new,low_risk
414.03195736987453,transfer,4,57,focused,established,low_risk
559.1524796682322,purchase,3,72,focused,established,low_risk
501.2664673913596,sale,7,133,high_value,veteran,low_risk
338.71368296968495,sale,7,116,high_value,veteran,low_risk
470.25589005348206,purchase,5,76,focused,established,low_risk
178.27836785375632,purchase,4,44,focused,established,low_risk
510.03547236666157,sale,8,139,high_value,veteran,low_risk
402.15470654185015,sale,8,130,high_value,veteran,low_risk
529.5221038842288,purchase,2,25,random,new,low_risk
263.5381482935981,purchase,3,58,focused,established,low_risk
515.1732282849672,phishing,1,31,random,new,high_risk
219.09975596447242,purchase,1,23,random,new,low_risk
555.5967847141552,transfer,6,83,high_value,veteran,low_risk
400.28741504751514,purchase,1,23,random,new,low_risk
892.6531929425595,purchase,5,55,focused,established,low_risk
541.2810125220175,purchase,3,63,focused,established,low_risk
989.266545636083,transfer,2,21,random,new,low_risk
345.59408432652674,sale,6,156,high_value,veteran,low_risk
950.511205631977,purchase,1,37,random,new,low_risk
1113.5514777361436,purchase,4,42,focused,established,low_risk
1066.1926635518942,sale,2,36,random,new,low_risk
236.99228828953545,sale,8,135,high_value,veteran,moderate_risk
167.88187194819523,sale,8,103,high_value,veteran,low_risk
1146.6716632139764,sale,7,139,high_value,veteran,moderate_risk
307.268709520462,transfer,5,71,focused,established,low_risk
418.21934236009315,transfer,1,38,random,new,low_risk
838.1874651930348,purchase,3,44,focused,established,low_risk
223.45136385610357,transfer,2,21,random,new,low_risk
532.134859804137,purchase,2,32,random,new,low_risk
660.6938408638107,purchase,3,44,focused,established,low_risk
533.7983559545787,sale,7,88,high_value,veteran,low_risk
353.0519909754584,transfer,3,53,focused,established,low_risk
67.27455585800271,purchase,2,24,random,new,low_risk
172.52638411022878,sale,2,21,random,new,low_risk
410.777937385173,sale,8,113,high_value,veteran,moderate_risk
364.5251137726076,purchase,5,40,focused,established,low_risk
747.4759351254547,transfer,5,72,focused,established,low_risk
369.79071254055043,transfer,4,70,focused,established,low_risk
361.0933123230279,transfer,5,65,focused,established,low_risk
517.9541302750258,purchase,3,71,focused,established,low_risk
723.069130711898,purchase,1,39,random,new,low_risk
869.026971698308,purchase,5,69,focused,established,low_risk
406.67633748128776,sale,6,116,high_value,veteran,low_risk
125.80472567135678,transfer,3,43,focused,established,low_risk
254.79468477608626,transfer,6,135,high_value,veteran,low_risk
74.15535033852746,purchase,3,40,focused,established,low_risk
0.01,transfer,8,146,high_value,veteran,low_risk
525.5046696704402,sale,1,37,random,new,low_risk
779.8330046406927,purchase,2,34,random,new,low_risk
633.1408675468682,sale,8,142,high_value,veteran,low_risk
871.1928384748668,transfer,6,118,high_value,veteran,low_risk
591.8395671851467,purchase,4,75,focused,established,low_risk
508.8605229248538,purchase,4,76,focused,established,low_risk
433.6852884269824,sale,8,86,high_value,veteran,low_risk
780.8212508229642,sale,6,103,high_value,veteran,moderate_risk
608.8567306708505,sale,7,89,high_value,veteran,low_risk
788.7378798601071,purchase,4,57,focused,established,low_risk
415.417611137864,purchase,4,70,focused,established,low_risk
553.938836072114,purchase,4,74,focused,established,low_risk
259.2158496669562,sale,7,134,high_value,veteran,low_risk
528.8317908700195,purchase,1,31,random,new,low_risk
458.66362642310617,purchase,2,35,random,new,low_risk
200.365724436164,purchase,5,71,focused,established,low_risk
540.1895054903432,transfer,6,99,high_value,veteran,low_risk
663.911003823909,purchase,5,77,focused,established,low_risk
273.3143226489566,sale,2,23,random,new,low_risk
8.269364497700224,scam,1,39,random,new,high_risk
365.90013090283395,phishing,1,20,random,new,high_risk
258.9543141831083,sale,8,143,high_value,veteran,moderate_risk
605.4522711203343,purchase,4,59,focused,established,low_risk
844.6052536544084,purchase,5,55,focused,established,low_risk
748.0144613321395,transfer,5,56,focused,established,low_risk
508.6551449428203,transfer,7,147,high_value,veteran,low_risk
397.07932753813947,sale,8,112,high_value,veteran,moderate_risk
365.3473706680509,transfer,2,21,random,new,low_risk
1252.0639226574322,sale,8,125,high_value,veteran,moderate_risk
1055.3969591357782,phishing,1,37,random,new,high_risk
592.9698060849968,transfer,7,133,high_value,veteran,low_risk
618.1117154022961,transfer,1,27,random,new,low_risk
699.0777617326592,purchase,1,23,random,new,low_risk
376.59795138789013,scam,2,36,random,new,high_risk
142.90085965912698,purchase,5,41,focused,established,low_risk
807.0184842614773,sale,7,108,high_value,veteran,moderate_risk
922.7956701395864,sale,2,28,random,new,low_risk
485.1336662900036,sale,1,38,random,new,low_risk
884.5979016818471,transfer,1,38,random,new,low_risk
500.85171171443824,transfer,2,37,random,new,low_risk
393.96320370303204,purchase,3,78,focused,established,low_risk
614.8365227021425,transfer,6,88,high_value,veteran,low_risk
478.7611767888324,sale,8,142,high_value,veteran,low_risk
484.08739373426664,purchase,5,73,focused,established,low_risk
418.808875874519,sale,8,108,high_value,veteran,low_risk
670.7473607094131,sale,8,101,high_value,veteran,moderate_risk
257.62396525356996,phishing,1,34,random,new,high_risk
1124.902673709203,scam,2,29,random,new,high_risk
734.3282968542113,transfer,8,117,high_value,veteran,low_risk
46.70811803659012,scam,2,33,random,new,high_risk
351.45855535889405,sale,7,159,high_value,veteran,moderate_risk
899.152099851055,transfer,2,37,random,new,low_risk
472.42405135806416,purchase,4,40,focused,established,low_risk
530.2507497242061,sale,8,154,high_value,veteran,low_risk
973.4262510604874,sale,6,143,high_value,veteran,moderate_risk
553.926644848233,purchase,3,75,focused,established,low_risk
372.3825630740903,sale,8,107,high_value,veteran,low_risk
274.9504851344851,transfer,8,94,high_value,veteran,low_risk
333.47774861401524,sale,7,139,high_value,veteran,moderate_risk
435.3532938934774,sale,7,150,high_value,veteran,low_risk
695.5520587376794,transfer,8,84,high_value,veteran,low_risk
571.7089589020875,sale,6,153,high_value,veteran,low_risk
477.0548009641721,sale,6,150,high_value,veteran,low_risk
564.0216155922733,transfer,1,23,random,new,low_risk
494.9154429244937,phishing,1,38,random,new,high_risk
322.8343749482869,transfer,5,47,focused,established,low_risk
985.9512711114844,sale,8,128,high_value,veteran,moderate_risk
274.13159122440857,transfer,7,120,high_value,veteran,low_risk
247.22233106385417,sale,6,99,high_value,veteran,moderate_risk
502.7889358186701,transfer,8,149,high_value,veteran,low_risk
297.5930689042684,scam,2,35,random,new,high_risk
331.3436912531055,scam,2,35,random,new,high_risk
574.2544142229484,transfer,7,100,high_value,veteran,low_risk
93.37760729675205,purchase,3,43,focused,established,low_risk
205.6006022144345,purchase,4,70,focused,established,low_risk
376.6127760572274,purchase,5,58,focused,established,low_risk
757.0065297224987,sale,8,123,high_value,veteran,moderate_risk
373.72338689111496,sale,7,154,high_value,veteran,low_risk
459.8654004452313,purchase,3,75,focused,established,low_risk
305.1079301863359,purchase,4,67,focused,established,low_risk
548.258167744073,purchase,4,76,focused,established,low_risk
0.01,scam,1,38,random,new,high_risk
157.95069269638662,phishing,1,34,random,new,high_risk
358.40831748487267,sale,1,32,random,new,low_risk
384.4652668814798,transfer,3,45,focused,established,low_risk
435.15948191575296,purchase,4,58,focused,established,low_risk
684.4170508945772,purchase,4,78,focused,established,low_risk
324.7903860144755,transfer,2,31,random,new,low_risk
171.65080398668243,sale,2,36,random,new,low_risk
273.4751416625984,sale,6,120,high_value,veteran,low_risk
631.2373328040729,sale,2,35,random,new,low_risk
539.9996505711418,transfer,3,79,focused,established,low_risk
622.1851031530715,purchase,3,72,focused,established,low_risk
595.1626997937949,sale,6,148,high_value,veteran,low_risk
948.5735769577193,purchase,3,50,focused,established,low_risk
361.9173035912107,sale,7,117,high_value,veteran,moderate_risk
828.5251007337333,transfer,5,46,focused,established,low_risk
349.805631063423,purchase,2,21,random,new,low_risk
472.5776740652757,purchase,2,26,random,new,low_risk
414.59529277191143,transfer,6,134,high_value,veteran,low_risk
712.513674757071,transfer,4,73,focused,established,low_risk
199.85128463231416,transfer,4,59,focused,established,low_risk
686.0157898871198,transfer,6,104,high_value,veteran,low_risk
601.5763286051362,transfer,1,35,random,new,low_risk
638.8307894523351,purchase,3,76,focused,established,low_risk
701.7320487876842,sale,8,100,high_value,veteran,moderate_risk
763.4810654737726,transfer,5,62,focused,established,low_risk
922.3487697310584,sale,6,97,high_value,veteran,moderate_risk
477.11774789767395,sale,8,147,high_value,veteran,low_risk
1013.8706410218083,purchase,2,20,random,new,low_risk
512.2275571563521,sale,7,123,high_value,veteran,low_risk
615.7345284731387,transfer,2,39,random,new,low_risk
349.0026898706025,purchase,5,59,focused,established,low_risk
493.8569741849905,purchase,1,28,random,new,low_risk
429.27957301429706,sale,8,98,high_value,veteran,moderate_risk
503.3695567110493,purchase,1,23,random,new,low_risk
236.84725874712177,transfer,2,37,random,new,low_risk
470.29796219943694,sale,8,119,high_value,veteran,low_risk
328.16095274275847,purchase,3,77,focused,established,low_risk
665.1220346722109,sale,8,115,high_value,veteran,low_risk
1073.9317427856413,transfer,7,145,high_value,veteran,low_risk
598.8727915608107,purchase,1,26,random,new,low_risk
401.5467367635678,transfer,1,21,random,new,low_risk
789.5042433161972,purchase,5,55,focused,established,low_risk
766.7087682190464,purchase,2,35,random,new,low_risk
581.8074459828678,purchase,4,62,focused,established,low_risk
689.7842141340797,sale,1,34,random,new,low_risk
409.47850060480596,sale,8,101,high_value,veteran,low_risk
344.87956842702897,phishing,2,33,random,new,high_risk
0.01,sale,6,80,high_value,veteran,low_risk
0.01,sale,6,121,high_value,veteran,moderate_risk
604.7164135233145,transfer,5,54,focused,established,low_risk
427.1365213594138,purchase,3,55,focused,established,low_risk
523.5254296572791,purchase,1,23,random,new,low_risk
462.97545984897073,transfer,2,26,random,new,low_risk
606.8984275398468,transfer,2,26,random,new,low_risk
515.2112683507403,sale,8,148,high_value,veteran,low_risk
815.3400003348835,purchase,1,37,random,new,low_risk
826.1406504263905,sale,8,134,high_value,veteran,moderate_risk
669.1084185388557,sale,1,39,random,new,low_risk
302.65950379728054,purchase,5,79,focused,established,low_risk
553.7889633932938,sale,6,133,high_value,veteran,moderate_risk
253.1665918876589,purchase,4,44,focused,established,low_risk
489.73667732714495,purchase,1,30,random,new,low_risk
812.7338882197715,transfer,3,51,focused,established,low_risk
510.4733018157514,transfer,2,31,random,new,low_risk
679.571393189851,scam,2,33,random,new,high_risk
764.4133762111103,purchase,3,51,focused,established,low_risk
782.7401826464663,purchase,4,46,focused,established,low_risk
494.23316391765917,purchase,2,21,random,new,low_risk
493.16260940745116,purchase,5,63,focused,established,low_risk
559.7953073830779,transfer,7,103,high_value,veteran,low_risk
270.94678012433064,purchase,5,66,focused,established,low_risk
614.0749426574195,sale,6,152,high_value,veteran,moderate_risk
258.49298692868456,transfer,7,113,high_value,veteran,low_risk
461.703665330223,purchase,5,68,focused,established,low_risk
750.1301456451326,transfer,3,73,focused,established,low_risk
728.2284223777439,transfer,2,33,random,new,low_risk
418.76462066679613,transfer,5,50,focused,established,low_risk
0.01,transfer,8,150,high_value,veteran,low_risk
478.1762414523106,transfer,7,85,high_value,veteran,low_risk
271.335449316595,purchase,2,38,random,new,low_risk
146.24396669156772,sale,8,111,high_value,veteran,low_risk
588.0399000434678,sale,6,108,high_value,veteran,low_risk
359.6135781928482,purchase,3,68,focused,established,low_risk
562.2940897314338,phishing,1,20,random,new,high_risk
680.4344118492285,sale,8,116,high_value,veteran,low_risk
582.926027078913,sale,7,153,high_value,veteran,low_risk
1075.9110346118982,purchase,5,55,focused,established,low_risk
888.0523570454986,phishing,1,31,random,new,high_risk
518.7831139122314,sale,8,91,high_value,veteran,low_risk
652.3935906284489,sale,6,113,high_value,veteran,low_risk
732.2335508279335,transfer,3,51,focused,established,low_risk
308.9004070064318,purchase,3,73,focused,established,low_risk
192.82512741299615,purchase,3,75,focused,established,low_risk
586.0666137701385,sale,8,82,high_value,veteran,moderate_risk
402.9266921497287,sale,7,105,high_value,veteran,low_risk
1217.9047483016475,purchase,2,28,random,new,low_risk
261.02928434207087,purchase,3,75,focused,established,low_risk
281.5297125904426,sale,6,128,high_value,veteran,moderate_risk
678.4072233548943,purchase,3,43,focused,established,low_risk
0.01,purchase,5,67,focused,established,low_risk
293.43198635111645,sale,8,88,high_value,veteran,low_risk
807.2783377224298,purchase,4,79,focused,established,low_risk
679.0262489577128,transfer,6,123,high_value,veteran,low_risk
